"Time","accel","alt"
40.871,-1.01690927351458,234.00359890312
40.927,0.622161901708728,267.983011657842
40.989,-3.32691886975754,135.920686596479
41.056,1.51505513037516,96.486630191994
41.13,-0.247422248377618,248.272668262506
41.208,1.65883031682381,183.399302591621
41.294,-4.60731271174619,195.940759205709
41.39,4.16107273659576,182.736345054094
41.493,2.13325966436159,310.121371126708
41.605,-4.23898722372089,225.362650892306
41.726,-1.20156254379466,368.959975260941
41.861,4.56384002675108,-74.3820053324212
42.017,-5.14959372023497,211.79154861971
42.199,2.36052148025382,130.377042539988
42.418,-3.18224000788411,245.412398741235
42.676,-5.47555964625323,141.224525904497
42.966,-0.53101309000145,201.458923277558
43.354,5.57363585948751,238.595795834876
43.854,2.6452794891139,16.7664253163175
44.354,0.5208919602157,170.012455658389
44.854,4.06173910633893,39.230274891798
45.354,1.41926412334901,201.100760214524
45.854,-1.90902602196451,13.0520117724384
46.354,-8.57039066325173,188.980079398157
46.854,-3.0090711865785,123.754887820486
47.354,0.591047208565237,377.370368476548
47.854,3.37872642254826,237.101519265635
48.354,4.17280196674049,103.966448089151
48.854,-2.69278890388921,65.0418201417485
49.354,1.66511621217025,-9.80329126795431
49.854,-3.61049055449109,86.8545578875683
50.354,-0.765736456838333,34.4002600852379
50.854,3.53453297646282,53.2074905918325
51.354,5.28360404965145,43.0289646447661
51.854,-6.29278172857693,16.06616116592
52.354,-3.55897149822081,56.0733536324283
52.854,4.37959537540463,73.394916662361
53.354,4.78681712976758,72.4150347150932
53.854,4.06991642719551,66.242342941961
54.354,2.28518863818586,102.685188901934
54.854,0.310083346648348,46.2532955631819
55.354,5.68071059866413,-95.2582357534878
55.854,-2.43873081486601,140.434833518098
56.354,-2.17691654503394,114.603314214851
56.854,-0.27392356006533,198.813275186905
57.354,1.67303976998514,-76.5192070907421
57.854,-7.07078582013025,-189.76603334932
58.354,-3.08731865538481,-152.287830212499
58.854,-3.34898324165609,99.5748159548767
59.354,-4.03927658163173,-38.6843702172062
59.854,2.00290187932066,-43.1656552475786
